canto,stanza_num,stanza_lines,stanza_chars,line,line_num,line_chars
Canto III,6,44,1633,"Da escrava Agar vitórias grandes teve,",22,38
Canto III,6,44,1633,"Ganhando muitas terras adjacentes,",23,34
Canto III,6,44,1633,"Fazendo o que a seu forte peito deve,",24,37
Canto III,6,44,1633,Em prémio destes feitos excelentes,25,34
Canto III,6,44,1633,"Deu-lhe o supremo Deus, em tempo breve,",26,39
Canto III,6,44,1633,Um filho que ilustrasse o nome ufano,27,36
Canto III,6,44,1633,Do belicoso Reino Lusitano.,28,27
Canto III,6,44,1633,«Já tinha vindo Anrique da conquista,29,36
Canto III,6,44,1633,"Da cidade Hierosólima sagrada,",30,30
Canto III,6,44,1633,"E do Jordão a areia tinha vista,",31,32
Canto III,6,44,1633,Que viu de Deus a carne em si lavada,32,36
Canto III,6,44,1633,"(Que, não tendo Gotfredo a quem resista,",33,40
Canto III,6,44,1633,"Despois de ter Judeia sojugada,",34,31
Canto III,6,44,1633,Muitos que nestas guerras o ajudaram,35,36
Canto III,6,44,1633,Pera seus senhorios se tornaram);,36,33
Canto III,6,44,1633,"«Quando, chegado ao fim de sua idade,",37,37
Canto III,6,44,1633,"O forte e famoso Húngaro estremado,",38,35
Canto III,6,44,1633,"Forçado da fatal necessidade,",39,29
Canto III,6,44,1633,O esprito deu a Quem lho tinha dado.,40,36
Canto III,6,44,1633,"Ficava o filho em tenra mocidade,",41,33
Canto III,6,44,1633,"Em quem o pai deixava seu traslado,",42,35
Canto III,6,44,1633,Que do mundo os mais fortes igualava:,43,37
Canto III,6,44,1633,Que de tal pai tal filho se esperava.,44,37
Canto III,7,45,1655,"«Mas o velho rumor - não sei se errado,",1,39
Canto III,7,45,1655,Que em tanta antiguidade não há certeza -,2,41
Canto III,7,45,1655,"Conta que a mãe, tomando todo o estado,",3,39
Canto III,7,45,1655,Do segundo himeneu não se despreza.,4,35
Canto III,7,45,1655,"O filho órfão deixava deserdado,",5,32
Canto III,7,45,1655,Dizendo que nas terras a grandeza,6,33
Canto III,7,45,1655,"Do senhorio todo só sua era,",7,28
Canto III,7,45,1655,"Porque, pera casar, seu pai lhas dera.",8,38
Canto III,7,45,1655,«Mas o Príncipe Afonso (que destarte,9,36
Canto III,7,45,1655,"Se chamava, do avô tomando o nome),",10,35
Canto III,7,45,1655,"Vendo-se em suas terras não ter parte,",11,38
Canto III,7,45,1655,"Que a mãe com seu marido as manda e come,",12,41
Canto III,7,45,1655,"Fervendo-lhe no peito o duro Marte,",13,35
Canto III,7,45,1655,Imagina consigo como as tome:,14,29
Canto III,7,45,1655,"Revolvidas as causas no conceito,",15,33
Canto III,7,45,1655,Ao propósito firme segue o efeito.,16,34
Canto III,7,45,1655,«De Guimarães o campo se tingia,17,31
Canto III,7,45,1655,"Co sangue proprio da intestina guerra,",18,38
Canto III,7,45,1655,"Onde a mãe, que tão pouco o parecia,",19,36
Canto III,7,45,1655,A seu filho negava o amor e a terra.,20,36
Canto III,7,45,1655,Co ele posta em campo já se via;,21,32
Canto III,7,45,1655,E não vê a soberba o muito que erra,22,35
Canto III,7,45,1655,"Contra Deus, contra o maternal amor;",23,36
Canto III,7,45,1655,Mas nela o sensual era maior.,24,29
Canto III,7,45,1655,"«Ó Progne crua, ó mágica Medeia!",25,32
Canto III,7,45,1655,Se em vossos próprios filhos vos vingais,26,40
Canto III,7,45,1655,"Da maldade dos pais, da culpa alheia,",27,37
Canto III,7,45,1655,Olhai que inda Teresa peca mais!,28,32
Canto III,7,45,1655,"Incontinência má, cobiça feia,",29,30
Canto III,7,45,1655,São as causas deste erro principais:,30,36
Canto III,7,45,1655,"Cila, por üa mata o velho pai;",31,30
Canto III,7,45,1655,"Esta, por ambas, contra o filho vai.",32,36
Canto III,7,45,1655,«Mas já o Príncipe claro o vencimento,33,37
Canto III,7,45,1655,Do padrasto e da inica mãe levava;,34,34
Canto III,7,45,1655,"Já lhe obedece a terra, num momento,",35,36
Canto III,7,45,1655,Que primeiro contra ele pelejava;,36,33
Canto III,7,45,1655,"Porém, vencido de ira o entendimento,",37,37
Canto III,7,45,1655,A mãe em ferros ásperos atava;,38,30
Canto III,7,45,1655,Mas de Deus foi vingada em tempo breve.,39,39
Canto III,7,45,1655,Tanta veneração aos pais se deve!,40,33
Canto III,7,45,1655,«Eis se ajunta o soberbo Castelhano,41,35
Canto III,7,45,1655,"Pera vingar a injúria de Teresa,",42,32
Canto III,7,45,1655,"Contra o, tão raro em gente, Lusitano,",43,38
Canto III,7,45,1655,A quem nenhum trabalho agrava ou pesa.,44,38
Canto III,7,45,1655,"Em batalha cruel, o peito humano,",45,33
Canto III,8,44,1568,"Ajudado da Angélica defesa,",1,27
Canto III,8,44,1568,"Não só contra tal fúria se sustenta,",2,36
Canto III,8,44,1568,Mas o inimigo aspérrimo afugenta.,3,33
Canto III,8,44,1568,"«Não passa muito tempo, quando o forte",4,38
Canto III,8,44,1568,Príncipe em Guimarães está cercado,5,34
Canto III,8,44,1568,"De infinito poder, que desta sorte",6,34
Canto III,8,44,1568,Foi refazer-se o imigo magoado;,7,31
Canto III,8,44,1568,"Mas, com se oferecer à dura morte",8,33
Canto III,8,44,1568,"O fiel Egas amo, foi livrado;",9,29
Canto III,8,44,1568,"Que, de outra arte, pudera ser perdido,",10,39
Canto III,8,44,1568,Segundo estava mal apercebido.,11,30
Canto III,8,44,1568,"«Mas o leal vassalo, conhecendo",12,31
Canto III,8,44,1568,"Que seu senhor não tinha resistência,",13,37
Canto III,8,44,1568,"Se vai ao Castelhano, prometendo",14,32
Canto III,8,44,1568,Que ele faria dar-lhe obediência.,15,33
Canto III,8,44,1568,"Levanta o inimigo o cerco horrendo,",16,35
Canto III,8,44,1568,Fiado na promessa e consciência,17,31
Canto III,8,44,1568,De Egas Moniz; mas não consente o peito,18,39
Canto III,8,44,1568,Do moço ilustre a outrem ser sujeito.,19,37
Canto III,8,44,1568,"«Chegado tinha o prazo prometido,",20,33
Canto III,8,44,1568,Em que o Rei Castelhano já aguardava,21,36
Canto III,8,44,1568,"Que o Príncipe, a seu mando sometido.",22,37
Canto III,8,44,1568,Lhe desse a obediência que esperava.,23,36
Canto III,8,44,1568,"Vendo Egas que ficava fementido,",24,32
Canto III,8,44,1568,"O que dele Castela não cuidava,",25,31
Canto III,8,44,1568,Determina de dar a doce vida,26,28
Canto III,8,44,1568,A troco da palavra mal cumprida.,27,32
Canto III,8,44,1568,«E com seus filhos e mulher se parte,28,36
Canto III,8,44,1568,"A alevantar co eles a fiança,",29,29
Canto III,8,44,1568,"Descalços e despidos, de tal arte",30,33
Canto III,8,44,1568,Que mais move a piedade que a vingança.,31,39
Canto III,8,44,1568,"- «Se pretendes, Rei alto, de vingar-te",32,39
Canto III,8,44,1568,De minha temerária confiança,33,28
Canto III,8,44,1568,(Dizia) eis aqui venho oferecido,34,32
Canto III,8,44,1568,A te pagar co a vida o prometido,35,32
Canto III,8,44,1568,«Vés aqui trago as vidas inocentes,36,34
Canto III,8,44,1568,Dos filhos sem pecado e da consorte;,37,36
Canto III,8,44,1568,Se a peitos generosos e excelentes,38,34
Canto III,8,44,1568,"Dos fracos satisfaz a fera morte,",39,33
Canto III,8,44,1568,Vês aqui as mãos e a língua delinquentes:,40,41
Canto III,8,44,1568,Nelas sós exprimenta toda sorte,41,31
Canto III,8,44,1568,"De tormentos, de mortes, pelo estilo",42,36
Canto III,8,44,1568,De Sínis e do touro de Perilo.»,43,31
Canto III,8,44,1568,"«Qual diante do algoz o condenado,",44,34
Canto III,9,45,1598,"Que já na vida a morte tem bebido,",1,34
Canto III,9,45,1598,Põe no cepo a garganta e já entregado,2,37
Canto III,9,45,1598,Espera pelo golpe tão temido:,3,29
Canto III,9,45,1598,Tal diante do Príncipe indinado,4,31
Canto III,9,45,1598,"Egas estava, a tudo oferecido.",5,30
Canto III,9,45,1598,"Mas o Rei vendo a estranha lealdade,",6,36
Canto III,9,45,1598,"Mais pôde, enfim, que a ira, a piedade.",7,39
Canto III,9,45,1598,«Ó grão fidelidade Portuguesa,8,29
Canto III,9,45,1598,"De vassalo, que a tanto se obrigava!",9,36
Canto III,9,45,1598,Que mais o Persa fez naquela empresa,10,36
Canto III,9,45,1598,Onde rosto e narizes se cortava?,11,32
Canto III,9,45,1598,"Do que ao grande Dario tanto pesa,",12,34
Canto III,9,45,1598,Que mil vezes dizendo suspirava,13,31
Canto III,9,45,1598,Que mais o seu Zopiro são prezara,14,33
Canto III,9,45,1598,Que vinte Babilónias que tomara.,15,32
Canto III,9,45,1598,«Mas já o Príncipe Afonso aparelhava,16,36
Canto III,9,45,1598,"O Lusitano exército ditoso,",17,27
Canto III,9,45,1598,Contra o Mouro que as terras habitava,18,37
Canto III,9,45,1598,De além do claro Tejo deleitoso;,19,32
Canto III,9,45,1598,Já no campo de Ourique se assentava,20,35
Canto III,9,45,1598,"O arraial soberbo e belicoso,",21,29
Canto III,9,45,1598,"Defronte do inimigo Sarraceno,",22,30
Canto III,9,45,1598,"Posto que em força e gente tão pequeno,",23,39
Canto III,9,45,1598,"«Em nenhüa outra cousa confiado,",24,32
Canto III,9,45,1598,"senão no sumo Deus que o Céu regia,",25,35
Canto III,9,45,1598,"Que tão pouco era o povo bautizado,",26,35
Canto III,9,45,1598,"Que, pera um só, cem Mouros haveria.",27,36
Canto III,9,45,1598,Julga qualquer juízo sossegado,28,30
Canto III,9,45,1598,Por mais temeridade que ousadia,29,31
Canto III,9,45,1598,"Cometer um tamanho ajuntamento,",30,31
Canto III,9,45,1598,Que pera um cavaleiro houvesse cento.,31,37
Canto III,9,45,1598,"«Cinco Reis Mouros são os inimigos,",32,35
Canto III,9,45,1598,Dos quais o principal Ismar se chama;,33,37
Canto III,9,45,1598,Todos exprimentados nos perigos,34,31
Canto III,9,45,1598,"Da guerra, onde se alcança a ilustre fama.",35,42
Canto III,9,45,1598,"Seguem guerreiras damas seus amigos,",36,36
Canto III,9,45,1598,Imitando a fermosa e forte Dama,37,31
Canto III,9,45,1598,"De quem tanto os Troianos se ajudaram,",38,38
Canto III,9,45,1598,E as que o Termodonte já gostaram.,39,34
Canto III,9,45,1598,"«A matutina luz, serena e fria,",40,31
Canto III,9,45,1598,"As Estrelas do Pólo já apartava,",41,32
Canto III,9,45,1598,"Quando na Cruz o Filho de Maria,",42,32
Canto III,9,45,1598,"Amostrando-se a Afonso, o animava.",43,34
Canto III,9,45,1598,"Ele, adorando Quem lhe aparecia,",44,32
Canto III,9,45,1598,Na Fé todo inflamado assi gritava:,45,34
Canto III,10,44,1566,"- «Aos Infiéis, Senhor, aos Infiéis,",1,36
Canto III,10,44,1566,"E não a mi, que creio o que podeis!»",2,36
Canto III,10,44,1566,«Com tal milagre os ânimos da gente,3,35
Canto III,10,44,1566,"Portuguesa inflamados, levantavam",4,33
Canto III,10,44,1566,Por seu Rei natural este excelente,5,34
Canto III,10,44,1566,"Príncipe, que do peito tanto amavam;",6,36
Canto III,10,44,1566,E diante do exército potente,7,28
Canto III,10,44,1566,"Dos imigos, gritando, o céu tocavam,",8,36
Canto III,10,44,1566,"Dizendo em alta voz: - «Real, real,",9,35
Canto III,10,44,1566,"Por Afonso, alto Rei de Portugal!»",10,34
Canto III,10,44,1566,"«Qual cos gritos e vozes incitado,",11,34
Canto III,10,44,1566,"Pela montanha, o rábido moloso",12,30
Canto III,10,44,1566,"Contra o touro remete, que fiado",13,32
Canto III,10,44,1566,Na força está do corno temeroso;,14,32
Canto III,10,44,1566,"Ora pega na orelha, ora no lado,",15,32
Canto III,10,44,1566,"Latindo mais ligeiro que forçoso,",16,33
Canto III,10,44,1566,"Até que enfim, rompendo-lhe a garganta,",17,39
Canto III,10,44,1566,Do bravo a força horrenda se quebranta:,18,39
Canto III,10,44,1566,«Tal do Rei novo o estâmago acendido,19,36
Canto III,10,44,1566,"Por Deus e polo povo juntamente,",20,32
Canto III,10,44,1566,"O Bárbaro comete, apercebido",21,28
Canto III,10,44,1566,Co animoso exército rompente.,22,29
Canto III,10,44,1566,Levantam nisto os Perros o alarido,23,34
Canto III,10,44,1566,"Dos gritos; tocam a arma, ferve a gente,",24,40
Canto III,10,44,1566,"As lanças e arcos tomam, tubas soam,",25,36
Canto III,10,44,1566,Instrumentos de guerra tudo atroam!,26,35
Canto III,10,44,1566,"«Bem como quando a flama, que ateada",27,36
Canto III,10,44,1566,Foi nos áridos campos (assoprando,28,33
Canto III,10,44,1566,"O sibilante Bóreas), animada",29,28
Canto III,10,44,1566,"Co vento, o seco mato vai queimando;",30,36
Canto III,10,44,1566,"A pastoral companha, que deitada",31,32
Canto III,10,44,1566,"Co doce sono estava, despertando",32,32
Canto III,10,44,1566,"Ao estridor do fogo que se ateia,",33,33
Canto III,10,44,1566,Recolhe o fato e foge pera a aldeia:,34,36
Canto III,10,44,1566,"«Destarte o Mouro, atónito e Torvado,",35,37
Canto III,10,44,1566,Toma sem tento as armas mui depressa;,36,37
Canto III,10,44,1566,"Não foge, mas espera confiado,",37,30
Canto III,10,44,1566,E o ginete belígero arremessa.,38,30
Canto III,10,44,1566,"O Português o encontra denodado,",39,32
Canto III,10,44,1566,Pelos peitos as lanças lhe atravessa;,40,37
Canto III,10,44,1566,Uns caem meios mortos e outros vão,41,34
Canto III,10,44,1566,A ajuda convocando do Alcorão.,42,30
Canto III,10,44,1566,"«Ali se vêm encontros temerosos,",43,32
Canto III,10,44,1566,"Pera se desfazer üa alta serra,",44,31
Canto III,11,44,1609,E os animais correndo furiosos,1,30
Canto III,11,44,1609,"Que Neptuno amostrou, ferindo a terra;",2,38
Canto III,11,44,1609,Golpes se dão medonhos e forçosos;,3,34
Canto III,11,44,1609,Por toda a parte andava acesa a guerra;,4,39
Canto III,11,44,1609,"Mas o de Luso arnês, couraça e malha,",5,37
Canto III,11,44,1609,"Rompe, corta desfaz abola e talha.",6,34
Canto III,11,44,1609,"«Cabeças pelo campo vão saltando,",7,33
Canto III,11,44,1609,"Braços, pernas, sem dono e sem sentido,",8,39
Canto III,11,44,1609,"E doutros as entranhas palpitando,",9,34
Canto III,11,44,1609,"Pálida a cor, o gesto amortecido.",10,33
Canto III,11,44,1609,Já perde o campo o exército nefando;,11,36
Canto III,11,44,1609,"Correm rios do sangue desparzido,",12,33
Canto III,11,44,1609,"Com que também do campo a cor se perde,",13,39
Canto III,11,44,1609,"Tornado carmesi, de branco e verde.",14,35
Canto III,11,44,1609,"«Já fica vencedor o Lusitano,",15,29
Canto III,11,44,1609,Recolhendo os troféus e presa rica;,16,35
Canto III,11,44,1609,Desbaratado e roto o Mauro Hispano,17,34
Canto III,11,44,1609,Três dias o grão Rei no campo fica.,18,35
Canto III,11,44,1609,"Aqui pinta no branco escudo ufano,",19,34
Canto III,11,44,1609,"Que agora esta vitória certifica,",20,33
Canto III,11,44,1609,"Cinco escudos azuis esclarecidos,",21,33
Canto III,11,44,1609,Em sinal destes cinco Reis vencidos.,22,36
Canto III,11,44,1609,«E nestes cinco escudos pinta os trinta,23,39
Canto III,11,44,1609,"Dinheiros por que Deus fora vendido,",24,36
Canto III,11,44,1609,"Escrevendo a memória, em vária tinta,",25,37
Canto III,11,44,1609,Daquele de Quem foi favorecido.,26,31
Canto III,11,44,1609,"Em cada um dos cinco, cinco pinta,",27,34
Canto III,11,44,1609,"Porque assi fica o número cumprido,",28,35
Canto III,11,44,1609,"Contando duas vezes o do meio,",29,30
Canto III,11,44,1609,Dos cinco azuis que em cruz pintando veio.,30,42
Canto III,11,44,1609,«Passado já algum tempo que passada,31,35
Canto III,11,44,1609,"Era esta grão vitória, o Rei subido",32,35
Canto III,11,44,1609,"A tomar vai Leiria, que tomada",33,30
Canto III,11,44,1609,"Fora, mui pouco havia, do vencido.",34,34
Canto III,11,44,1609,Com esta a forte Arronches sojugada,35,35
Canto III,11,44,1609,Foi juntamente; e o sempre ennobrecido,36,38
Canto III,11,44,1609,"Scabelicastro, cujo campo ameno",37,31
Canto III,11,44,1609,"Tu, claro Tejo, regas tão sereno.",38,33
Canto III,11,44,1609,«A estas nobres vilas sometidas,39,31
Canto III,11,44,1609,"Ajunta também Mafra, em pouco espaço,",40,37
Canto III,11,44,1609,"E, nas serras da Lüa conhecidas,",41,32
Canto III,11,44,1609,Sojuga a fria Sintra o duro braço;,42,34
Canto III,11,44,1609,"Sintra, onde as Naiades, escondidas",43,35
Canto III,11,44,1609,"Nas fontes, vão fugindo ao doce laço",44,36
Canto III,12,44,1551,"Onde Amor as enreda brandamente,",1,32
Canto III,12,44,1551,Nas águas acendendo fogo ardente.,2,33
Canto III,12,44,1551,"«E tu, nobre Lisboa, que no mundo",3,33
Canto III,12,44,1551,"Fàcilmente das outras és princesa,",4,34
Canto III,12,44,1551,Que edificada foste do facundo,5,30
Canto III,12,44,1551,Por cujo engano foi Dardânia acesa;,6,35
Canto III,12,44,1551,Tu a quem obedece o Mar profundo,7,32
Canto III,12,44,1551,"Obedeceste à força Portuguesa,",8,30
Canto III,12,44,1551,Ajudada também da forte armada,9,30
Canto III,12,44,1551,Que das Boreais partes foi mandada.,10,35
Canto III,12,44,1551,«Lá do Germânico Álbis e do Reno,11,32
Canto III,12,44,1551,"E da fria Bretanha conduzidos,",12,30
Canto III,12,44,1551,A destruir o povo Sarraceno,13,27
Canto III,12,44,1551,Muitos com tenção santa eram partidos.,14,38
Canto III,12,44,1551,"Entrando a boca já do Tejo ameno,",15,33
Canto III,12,44,1551,"Co arraial do grande Afonso unidos,",16,35
Canto III,12,44,1551,"Cuja alta fama antão subia aos céus,",17,36
Canto III,12,44,1551,Foi posto cerco aos muros Ulisseus.,18,35
Canto III,12,44,1551,«Cinco vezes a Lüa se escondera,19,31
Canto III,12,44,1551,"E outras tantas mostrara cheio o rosto,",20,39
Canto III,12,44,1551,"Quando a cidade, entrada, se rendera",21,36
Canto III,12,44,1551,Ao duro cerco que lhe estava posto,22,34
Canto III,12,44,1551,Foi a batalha tão sanguina e fera,23,33
Canto III,12,44,1551,Quanto obrigava o firme pros[s]uposto,24,37
Canto III,12,44,1551,De vencedores ásperos e ousados,25,31
Canto III,12,44,1551,E de vencidos já desesperados.,26,30
Canto III,12,44,1551,"«Destarte, enfim, tomada se rendeu",27,34
Canto III,12,44,1551,"Aquela que, nos tempos já passados,",28,35
Canto III,12,44,1551,À grande força nunca obedeceu,29,29
Canto III,12,44,1551,"Dos frios povos Cíticos ousados,",30,32
Canto III,12,44,1551,Cujo poder a tanto se estendeu,31,30
Canto III,12,44,1551,Que o Ibero o viu e o Tejo amedrontados;,32,40
Canto III,12,44,1551,"E, enfim, co Bétis tanto alguns puderam",33,39
Canto III,12,44,1551,"Que à terra, de Vandália nome deram.",34,36
Canto III,12,44,1551,«Que cidade tão forte porventura,35,32
Canto III,12,44,1551,"Haverá que resista, se Lisboa",36,29
Canto III,12,44,1551,Não pôde resistir à força dura,37,30
Canto III,12,44,1551,Da gente cuja fama tanto voa?,38,29
Canto III,12,44,1551,"Já lhe obedece toda a Estremadura,",39,34
Canto III,12,44,1551,"Óbidos, Alanquer, por onde soa",40,30
Canto III,12,44,1551,"O tom das frescas águas entre as pedras,",41,40
Canto III,12,44,1551,"Que murmurando lava, e Torres Vedras.",42,37
Canto III,12,44,1551,"«E vós também, ó terras Transtaganas,",43,37
Canto III,12,44,1551,"Afamadas co dom da flava Ceres,",44,31
Canto III,13,45,1609,"Obedeceis às forças mais que humanas,",1,37
Canto III,13,45,1609,Entregando-lhe os muros e os poderes;,2,37
Canto III,13,45,1609,"E tu, lavrador Mouro, que te enganas,",3,37
Canto III,13,45,1609,Se sustentar a fértil terra queres:,4,35
Canto III,13,45,1609,"Que Elvas e Moura e Serpa, conhecidas,",5,38
Canto III,13,45,1609,E Alcáçare do Sal estão rendidas.,6,33
Canto III,13,45,1609,"«Eis a nobre cidade, certo assento",7,34
Canto III,13,45,1609,"Do rebelde Sertório antigamente,",8,32
Canto III,13,45,1609,Onde ora as águas nítidas de argento,9,36
Canto III,13,45,1609,Vêm sustentar de longo a terra e a gente,10,40
Canto III,13,45,1609,"Pelos arcos reais, que, cento e cento,",11,38
